0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:31 +0900] "POST /BBSStruts/view.do?bbsID=104 HTTP/1.1" 200 6684
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:31 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:47:09 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7033
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:48:05 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10876
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:48:16 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:48:21 +0900] "POST /BBSStruts/write_ok.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:48:21 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10858
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:50:21 +0900] "POST /BBSStruts/view.do?bbsID=104 HTTP/1.1" 200 6684
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:50:21 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:50:29 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11029
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:05:13 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:05:21 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11105
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:05:35 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11115
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:05:37 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 11099
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:05:38 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10944
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:05:39 +0900] "GET /BBSStruts/BBS.do?category=question HTTP/1.1" 200 10613
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:06:29 +0900] "GET /BBSStruts/BBS.do?category=question HTTP/1.1" 200 10630
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:06:30 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:06:47 +0900] "GET /BBSStruts/BBS.do?category=question HTTP/1.1" 200 10635
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:06:48 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:07:39 +0900] "GET /BBSStruts/BBS.do?category=question&pageNumber=2 HTTP/1.1" 200 9827
0:0:0:0:0:0:0:1 - - [13/Aug/2024:17:07:40 +0900] "GET /BBSStruts/BBS.do?category=question&pageNumber=1 HTTP/1.1" 200 10628
